
Brassage génétique : Méiose et fécondation| id: + 1
La tablette et le PC sont :|des concurrents génériques|des concurrents indirects|ce ne sont pas de concurrents|des concurrents directs||ANSWERS|des concurrents indirects|
Quelle affirmation concernant l'avantage concurrentiel est fausse :|l'avantage concurrentiel doit permettre à l'entreprise d'assurer sa rentabilité|la force d'un avantage concurrentiel dépend de son caractère décisif, de sa spécificité et de sa pérennité.|l'avantage concurrentiel doit être facilement copiable par les concurrents|un avantage concurrentiel est une variable||ANSWERS|l'avantage concurrentiel doit être facilement copiable par les concurrents|

Mercatique et conception de prestation touristique - L'étude de marché| id: + 649
Quelle affirmation concernant les études de marché est fausse :|Les études de marché éliminent les risques liés aux prises de décision|Les études de marché permettent de prendre les bonnes décisions mais une interprétation est nécessaire.|Les études de marché représentent la collecte d'informations|Les études de marché ont pour objectif de mieux orienter les prises de décision||ANSWERS|Les études de marché éliminent les risques liés aux prises de décision|
Les études exploratoires regroupent :|les études qualitatives et les enquêtes|les études documentaires et les sondages|les études documentaires et quantitatives|les études documentaires et qualitatives||ANSWERS|les études documentaires et qualitatives|
Les études documentaires ne sont pas basées sur:|les sources externes|les sources internes|les réponses des interviewés|des livres, revues, bases de données ou sur Internet||ANSWERS|les réponses des interviewés|
Que signifie le sigle Ined  :|Institut national éthique et démographique|Institution national des études démographiques|Institut national économique et démographique|Institut national des études démographiques||ANSWERS|Institut national des études démographiques|
Quelle affirmation concernant les entretiens semi-directifs est vraie|La mission de psychologue est de relancer de temps en temps l'intervieuwé mais en aucun cas à l'interroger|Ce type d'entretien est plus un monologue qu'un dialogue|Les participants parlent librement sur le thème de l'étude sans qu'il y ait de questions.|C'est un entretien qui est basé sur  les différents thèmes qui seront abordés||ANSWERS|C'est un entretien qui est basé sur  les différents thèmes qui seront abordés|
Quelle méthode ne fait pas partie des méthodes d'association :|l'association d'images|les méthodes de créativité|Le Thematic Aperception Test, ou TAT|Les tests d'expression||ANSWERS|les méthodes de créativité|
Les méthodes de créativité sont :|l'intervieuwé répond par Oui ou Non|l'intervieuwé décrit rapidement ce que la marque lui évoque|On demande aux participants de donner la fin à des phrases qui ne sont pas terminées|des jeux de rôle||ANSWERS|des jeux de rôle|
Quand on interroge un sous-ensemble de la population ciblée, c'est un :|une enquête auto-adminstrée|un questionnaire|un échantillon|un recensement||ANSWERS|un échantillon|
Les enquêtes auto-adminstrées sont réalisées :|dans une réunion de groupe|face à face|par téléphone|par courrier ou sur Internet||ANSWERS|par courrier ou sur Internet|
Un questionnaire doit  :|durer plus de 20 minutes|classer les questions du spécifique au général|être le plus simple possible|être très long||ANSWERS|être le plus simple possible|
Qu’est ce que la gouvernance  ... ?|C’est impliquer les partenaires d’une organisation dans la prise de décision|C’est se regrouper entre dirigeants et cadres pour prendre des décisions|Le fait de bien gouverner, diriger une entreprise||ANSWERS|C’est impliquer les partenaires d’une organisation dans la prise de décision|
Le type de décision dépend du type de problème à résoudre ?|Faux|Vrai||ANSWERS|Vrai|
Quel est le processus décisionnel|Dans le processus décisionnel on ne prend pas en compte l’évaluation de l’efficacité de la décision|J’ai un problème, je cherche les options, j’analyse des possibilités, je choisis une option que je mets en place, puis j’évalue l’efficacité de la décision prise|J’identifie un problème, je cherche des options, j’en choisi une et je la mets en œuvre|J’identifie un problème, je cherche des solutions||ANSWERS|J’ai un problème, je cherche les options, j’analyse des possibilités, je choisis une option que je mets en place, puis j’évalue l’efficacité de la décision prise|
Le fait de prendre une décision va avoir des effets sur les prochaines décisions|Faux, parce qu’une fois la décision prise, l’entreprise a d’autres projets qui ne concernent pas le précédent.|Vrai, parce que la rentabilité d’une décision aura des conséquences sur les prochaines|Faux, parce que la décision prise est relative à un projet précis, dans une équipe ou un service précis.|Vrai, parce que prendre une décision implique un certain nombre d’effets dans le temps  et l’environnement économique, organisationnel||ANSWERS|Vrai, parce que prendre une décision implique un certain nombre d’effets dans le temps  et l’environnement économique, organisationnel|
Les compétences métiers sur lesquelles se basent le métier d’assistant de manager sont ?|Communication, bureautique et organisation|Bureautique, communication|Organisation, bureautique|Communication, organisation||ANSWERS|Communication, bureautique et organisation|
En tant qu’assistant de manager il faut être à la fois polyvalent et spécialisé ?|Faux|Vrai||ANSWERS|Faux|
La spécialisation peut être un facteur de différenciation ?|Non|Oui||ANSWERS|Oui|
La polyvalence est recherchée par les entreprises ?|Faux|Vrai||ANSWERS|Vrai|
Une mauvaise communication vient du fait ?|Que les interlocuteurs veulent à tout prix avoir raison|Que les interlocuteurs interprètent ce que dit l’autre|Que les entreprises ne favorisent pas la communication entre collaborateurs|Que les interlocuteurs sont bornés dans leurs idées||ANSWERS|Que les interlocuteurs interprètent ce que dit l’autre|
Une fois le problème traité, il est utilise de construire un projet susceptible d’éviter que le problème ne ressurgisse ?|Faux|Vrai||ANSWERS|Vrai|
Quels sont les objectifs de l’ergonomie matérielle ?|D’augmenter la productivité|De réduire les accidents du travail|De réduire les risques de vue, ou de dos, en général les risques liés à la santé|D’être plus compétent dans sont travail||ANSWERS|De réduire les risques de vue, ou de dos, en général les risques liés à la santé|

Espagnol - Empresas españolas| id: + 661
Las siglas PYMES significan|pequeñas y medianas empresas|pequeñas y más empresas|pequeños medios de España|pequeñas y medianas de España||ANSWERS|pequeñas y medianas empresas|
Las características de una mediana empresa son|tiene menos 250 trabajadores y el volumen de negocio puede ser menor o igual a los 50 millones de euros.|tiene menos de 200 trabajadores y el volumen de negocio no supera los 25 millones de euros.|tiene menos de 50 trabajadores y el volumen de negocio no supera los 10 millones de euros.|tiene hasta 10 trabajadores y el volumen de negocio no supera los 2 millones de euros.||ANSWERS|tiene menos 250 trabajadores y el volumen de negocio puede ser menor o igual a los 50 millones de euros.|
Las microempresas son|de tamaño mediano, cuentan con más de 20 trabajadores y la facturación anual supera los 2 millones de euros.|de tamaño mediano, cuentan con 10 empleados, ocupan un lugar importante en el mercado, pero no participan en el desarrollo económico de un país.|de tamaño pequeño, cuentan con más de 15 empleados, ocupan un lugar importante tanto en el mercado como en el desarrollo económico de un país.|de tamaño pequeño, están compuestas por pocos empleados, ocupan un lugar pequeño en el mercado, pero son importantes en el desarrollo económico de un país.||ANSWERS|de tamaño pequeño, están compuestas por pocos empleados, ocupan un lugar pequeño en el mercado, pero son importantes en el desarrollo económico de un país.|
Inditex engloba|Zara, Zara Home, Bershka, Massimo Dutti, Pull&Bear, Stradivarius, Oysho, Sfera|Stradivarius, Oysho, Pull&Bear, ChupaChups, Iberia, Campers, Sfera, Blanco|Zara, Üterque, Oysho, Pull&Bear, Massimo Dutti, Stradivarius, Lefties y Bershka|Zara, Üterque, H&M, Bershka, Massimo Dutti, Pull&Bear, Blanco, Bershka||ANSWERS|Zara, Üterque, Oysho, Pull&Bear, Massimo Dutti, Stradivarius, Lefties y Bershka|
La integración vertical de Zara consiste en|realizar venta directa del producto hasta los hogares de los clientes|poner a la venta prendas nuevas cada dos semanas en las tiendas|fusionar con una marca del mismo grupo para entrar en el mercado|renovar las colecciones entre 4 y 6 veces al año||ANSWERS|poner a la venta prendas nuevas cada dos semanas en las tiendas|
El Banco Santander no sólo existe en España sino también en|Brasil, Bolivia, Chile y Argentina.|Chile, Perú, Bolivia y Brasil.|Bolivia, México, Argentina y Chile.|México, Chile, Argentina y Brasil.||ANSWERS|México, Chile, Argentina y Brasil.|
Es marca de la multinacional de telecomunicaciones|Sosh|Movistar|Bouygues Telecom|Orange||ANSWERS|Movistar|
Juan Roig inventó el término de SPB que significa|Siempre Precios Bajos|Sobre Por Baja|Sobre precios Bajos|Siempre Para Bajar||ANSWERS|Siempre Precios Bajos|
Las marcas blancas|son las marcas poco conocidas del mercado que pertenecen a una cadena de distribución, hipermercado o supermercado y sirven para comercializar productos de diferentes fabricantes a precios bajos.|son las marcas poco conocidas del mercado que pertenecen a una cadena de distribución, hipermercado o supermercado y sirven para comercializar productos de diferentes fabricantes a precio alto.|son las marcas líderes del mercado que pertenecen a una cadena de distribución, hipermercado o supermercado y sirve para comercializar productos de diferentes fabricantes a precio alto.|se refieren a la marca de productos que pertenece a una cadena de distribución, hipermercado o supermercado y sirve para comercializar que productos de diferentes fabricantes a precios competitivos.||ANSWERS|se refieren a la marca de productos que pertenece a una cadena de distribución, hipermercado o supermercado y sirve para comercializar que productos de diferentes fabricantes a precios competitivos.|
Una de las claves del éxito del Corte Inglés es|La integración horizontal|La política de SPB|La diversificación|La integración vertical||ANSWERS|La diversificación|
Dans la matrice multicritère on doit mettre une note ?|Faux, des + ou des -|Faux, des commentaires|Faux, des critères|Vrai||ANSWERS|Vrai|
La matrice multicritère ne doit pas être pondéré ?|Faux|Vrai||ANSWERS|Faux|
Préalablement à la matrice multicritère, que faut-il faire ?|Une grille de barème avec pondération|Une grille de barème simple|Une liste de critères|Une liste de coefficient||ANSWERS|Une grille de barème avec pondération|
Quel est le processus d’intégration ?|Pré accueil, accueil, accompagnement et évaluation de l’intégration|Pré accueil, accompagnement et suivi de l’intégration|Pré accueil, accueil, évaluation de l’intégration et accompagnement|Accueil, évaluation de l’intégration et accompagnement||ANSWERS|Pré accueil, accueil, accompagnement et évaluation de l’intégration|
Quelle est la première formalité administrative à l’embauche ?|L’affiliation auprès d’une caisse de retraite complémentaire|L’inscription sur le registre du personnel|La déclaration unique d’embauche|La mise à jour de la base de donnés salariés SIRH||ANSWERS|La déclaration unique d’embauche|
La déclaration unique d’embauche a été créée pour faciliter les démarches des employeurs ?|Faux|Vrai||ANSWERS|Vrai|
Les taux de contributions dus par l’employeur sont calculés à partir du chiffre d’affaire de l’entreprise ?|Faux|Vrai||ANSWERS|Faux|
L’outil de créativité est un support de communication associé à ?|La mise en œuvre de la décision|La hiérarchisation des idées|L’évaluation des solutions|La prise de décision||ANSWERS|La prise de décision|
Le MindMap permet de faciliter l’explication de processus complexes ?|Faux|Vrai||ANSWERS|Vrai|

Espagnol - Ser asistente de dirección| id: + 669
El nivel de estudios requirido para ser asistente de dirección|No se necesita ningún diploma|Es el nivel de bachillerato|Es una formación técnica superior|Es un diploma universitarios||ANSWERS|Es una formación técnica superior|
Ser asistente significa trabajar directamente con|Nadie|El jefe y la palntilla|A plantilla|El jefe||ANSWERS|El jefe y la palntilla|
Para este trabajo hace falta manejar|El ordenador|Programas (= softwares de informática)|La fotocopiadora y el fax|El coche||ANSWERS|Programas (= softwares de informática)|
Hoy en día se exige de los asistentes que hablen|Sólo español|Por teléfono|Bien a su jefe|Idiomas con bastante soltura||ANSWERS|Idiomas con bastante soltura|
En algunas Comunidades Autónomas también se debe|Hablar también el idioma de dicha comunidad|Sólo hablar castellano que es idioma oficial|Comprender el idioma de dicha comunidad|Conocer la cultura de dicha comunidad||ANSWERS|Hablar también el idioma de dicha comunidad|
Un asistente debe asegurarse de que|El jefe sepa organizarse|La jefa beba café|El jefe cumpla con su agenda|El jefe se sienta a gusto en la oficina||ANSWERS|El jefe cumpla con su agenda|
Una buena ortografía y gramática es imprescindible ya que tiene que|Hacer muchos ejercicios|Corregir las presentaciones y actas de reuniones de la plantilla|Corregir las cartas y las presentaciones del jefe|Redactar informes, presentaciones  y cartas formales||ANSWERS|Redactar informes, presentaciones  y cartas formales|
Un asistente debe ser|Metódico|Informal|Locuaz|Indiscreto||ANSWERS|Metódico|
Un asistente debe tener|Retraso|Insensatez|Anticipación|Tolerancia||ANSWERS|Anticipación|
En resumidas cuentas, ayuda a dar|Una imagen positiva de la empresa|Una imagen positiva de su profesión|Una buena fama del servicio en el que trabaja|Una buena fama del jefe||ANSWERS|Una imagen positiva de la empresa|

Espagnol - Los jóvenes titulados españoles ante la crisis económica| id: + 670
El movimiento de Los Indignados se desarrolló|el 15 de mayo de 2011|el 15 de marzo de 2011|el 15 de mayo de 2011||ANSWERS|el 15 de mayo de 2011|
Los manifestantes se apoderaron así por|el malestar que estaban viviendo|el sentimiento de indignación que experimentaban|un manifiesto de un ensayista francés||ANSWERS|un manifiesto de un ensayista francés|
Este movimiento es consecuencia de|una revolución estudiantil|un conflicto entre Barcelona y Madrid|la crisis económica||ANSWERS|la crisis económica|
Los ciudadanos reclamaban|el derecho a trabajar en el extranjero|una democracia más participativa|la renuncia del Rey||ANSWERS|una democracia más participativa|
Se convocaron muchas personas gracias a|las redes sociales|la televisión|los periódicos||ANSWERS|las redes sociales|
El 15-M tuvo repercusión en|en la Península Ibérica|en España y en todo el mundo|sólo en España||ANSWERS|en España y en todo el mundo|
Para los jóvenes titulados, la crisis económica provocó|el abandono de los estudios de muchos jóvenes|una fuga de cerebros|escasas oportunidades laborales en Europa||ANSWERS|una fuga de cerebros|
Muchos ingenieros españoles que buscan empleos decidieron ir a|Grecia|Italia|Alemania||ANSWERS|Alemania|
Podemos es|un partido de derecha|un grupo que participó en la acampada en Sol|un partido político inspirado de los ideales del 15-M||ANSWERS|un partido político inspirado de los ideales del 15-M|
El movimiento español fue una fuente de inspiración para|movimientos sociales|movimientos pacifistas|movimientos activistas||ANSWERS|movimientos sociales|

Espagnol - Economía colaborativa| id: + 671
La economía colaborativa|es una economía subterránea e ilegal|es la interrelación entre usuarios de plataformas digitales que intercambian bienes o productos|es un fenómeno nuevo que permite la comercialización de aparatos de nuevas tecnologías|pone en contacto profesionales con clientes que necesitan comprar móviles y ordenadores||ANSWERS|es la interrelación entre usuarios de plataformas digitales que intercambian bienes o productos|
El éxito de esta economía se debe a|Al hartazgo (= le ras le bol) de los ciudadanos frente al consumismo|De boca a oido (= bouche à oreille) entre la gente|Las redes sociales|Las Startups creadas||ANSWERS|Las redes sociales|
Por la crisis económica los ciudadanos|han tenido que pensar de otra manera su manera de consumir|Ya no se interesan por el consumismo|Ya no pueden comprar nada|Continúan consumiendo de la misma manera||ANSWERS|han tenido que pensar de otra manera su manera de consumir|
En la economía colaborativa|se está creando el primer nicho de negocio basado en el trueque|existe un nicho de negocios sólo entre profesionales|existe un montón de nichos de negocio como servicios, financiación entre particulares, alojamiento, movilidad|existe un único nicho de negocio que es el del alojamiento||ANSWERS|existe un montón de nichos de negocio como servicios, financiación entre particulares, alojamiento, movilidad|
La economía colaborativa|fue creada hace poco por los internautas|No es un fenómeno reciente|Fue inventada por los españoles por la crisis actual|Es un fenómeno nuevo||ANSWERS|No es un fenómeno reciente|
Blablacar es|una StartUp francesa creada por un francés que estudiaba en España|una StartUp francesa creada por un francés que estudiaba en Inglaterra|una StartUp inglesa creada por un joven estudiante francés|una StartUp española creado por un joven estudiante francés||ANSWERS|una StartUp inglesa creada por un joven estudiante francés|
La plataforma que permite formarse por internet es|Trip4Real|Airbnb|Tutellus|Shipeer||ANSWERS|Tutellus|
En Europa el país que supera la media en el desarrollo de la economía colaborativa es|España|Italia|Alemania|Francia||ANSWERS|España|
Los taxistas reclaman que|bajen la tarifa de su propia licencia.|los turistas suban a los taxis Uber.|bajen la tarifa de la licencia sólo para los chóferes Uber.|se regularice la situación entre ellos y los chóferes Uber.||ANSWERS|se regularice la situación entre ellos y los chóferes Uber.|
Los hoteleros opinan que Airbnb|impacta de manera negativa al mercado de la hostelería.|es una plataforma digital que es de poco interés para los viajeros.|ofrece mayores posibilidades a los turistas para alojarse.|es una buena opción para los viajeros.||ANSWERS|impacta de manera negativa al mercado de la hostelería.|
Il est intéressant de compléter la matrice de compatibilité par le tableau multicritère ?|non|oui||ANSWERS|oui|
quel est l’outil où l’on note la solution par rapport au critère à l’aide de signes comme « + »  « -» ou « ? » ?|matrice de comptabilité|le tableau avantages inconvénients|la matrice multicritère||ANSWERS|matrice de comptabilité|
Quel est l’outil où chaque critère est pondéré en fonction de son importance par rapport aux autres ?|La matrice de compatibilité|Le tableau avantages inconvénients|La matrice multicritère|Le vote pondéré||ANSWERS|La matrice multicritère|
La technique du vote pondéré permet de choisir entre plusieurs solutions quand au sein d’un groupe, il est important d’être sur une décision consensuelle. ?|Faux|Vrai||ANSWERS|Vrai|

Espagnol - Carta de solicitud de información empresarial| id: + 673
En el encabezamiento (l’en-tête) de la carta de información, aparecen|El remitente y la fecha|Sólo el destinatario|Sólo el remitente|El remitente y el destinatario||ANSWERS|El remitente y el destinatario|
En el encabezamiento de una carta de información se indican juntos|El asunto y la fecha|El día y el lugar|El día y la fecha|El lugar y la fecha||ANSWERS|El lugar y la fecha|
Cuando se sabe quién que el destinatario es una mujer se escribe|Distinguida Señora|Distinguido Señor|Estimados Señores|Distinguidos Señores||ANSWERS|Distinguida Señora|
Cuando la carta se dirige a una persona desconocida se escribe|Estimada Señora|Señoritas|Señora|Estimados Señores||ANSWERS|Estimados Señores|
En una carta de información|Se trata de Usted|Se emplea el « vos »|Se usa el « vosotros »|Se tutea (= tratar de tú)||ANSWERS|Se trata de Usted|
Una carta de información se dirige a|La plantilla de una empresa|Los clientes fieles de una tienda|Un anunciante que difunde anuncios de trabajo|Una empresa para tener informaciones sobre otra||ANSWERS|Una empresa para tener informaciones sobre otra|
En esta carta se puede hacer preguntas acerca|Del nombre de la empresa|De la solvencia de la empresa|De la ubicación de la empresa|De la plantilla de la empresa||ANSWERS|De la solvencia de la empresa|
Las informaciones que se transmiten se hacen|De manera pública|Con la mayor discreción|De boca en boca|Con la mayor indiscreción||ANSWERS|Con la mayor discreción|
La firma está|Abajo en el centro|Arriba a la izquierda|Arriba a la derecha|Abajo a la derecha||ANSWERS|Abajo a la derecha|
En la antefirma se indica|Nada|El nombre y los apellidos|El cargo de la persona|El anexo||ANSWERS|El nombre y los apellidos|

Espagnol - La imagen de España en el mundo| id: + 675
España tiene más prestigio que…|Grecia e Italia|Portugal y Francia|Francia e Italia|Portugal y Grecia||ANSWERS|Portugal y Francia|
Los que tienen peor imagen de España son…|canadienses|los rusos|los latinoamericanos|los estadounidenses||ANSWERS|los latinoamericanos|
Para fomentar la imagen de España dentro y fuera del país se creó…|el programa Leonardo|el programa Erasmus +|el programa Erasmus|el programa Marca España||ANSWERS|el programa Marca España|
El Instituto Cervantes tiene la misión de|enseñar el español y fomentar la cultura a través el mundo|dar a conocer a los deportistas españoles|exportar productos alimenticios al extranjero|promover empresas españolas punteras en el extranjero||ANSWERS|enseñar el español y fomentar la cultura a través el mundo|
España es un país atractivo para…|los mayores|las estrellas de cine|las empresas extranjeras|los estudiantes Erasmus||ANSWERS|las empresas extranjeras|
Mucha inversión extranjera se concentra en|el turismo|la construcción inmobiliaria|la fabricación de automóviles|el diseño de ropa||ANSWERS|la fabricación de automóviles|
El liderazgo español es importante en diferentes áreas como…|las infraestructuras|la música|la enseñanza|la gastronomía||ANSWERS|las infraestructuras|
Algunos españoles conocidos…|deberían conocer mejor su propio país|deberían aprender a valorar su propio país|no aceptan valorar los productos españoles|son representantes de Marca España||ANSWERS|son representantes de Marca España|
El turismo que propone actividades respetuosas del entorno tanto como del modo de vida de la comunidad con la que convive el viajero es…|el turismo de sol y playa|el turismo sostenible|el turismo verde|el turismo de compras||ANSWERS|el turismo sostenible|
España cuenta con espacios expositivos reconocidos a nivel internacional que son…|la casa Lis|la casa Lis|el Museo del Prado|el Museo Picasso|el Louvre||ANSWERS|el Museo del Prado|
Comment calculer un cout de production ?|Prix d’achat + frais d’achat (transport, service approvisionnement)|Coût d’achat + coût de fabrication (main d’œuvre, machines…)|Cout de production + cout hors production (distribution, publicité…)||ANSWERS|Coût d’achat + coût de fabrication (main d’œuvre, machines…)|
Cout de revient + marge = Que calcule-t-on avec cette formule ?|Le prix de vente|Les couts de fabrication|Le prix d’achat|Le cout de revient||ANSWERS|Le prix de vente|
Ce panneau indique :|L'interdiction de tourner à gauche à la prochaine intersection|L'obligation d'aller tout droit ou à droite à la prochaine intersection||ANSWERS|L'obligation d'aller tout droit ou à droite à la prochaine intersection|
Ce panneau indique une vitesse minimale à respecter|OUI|NON||ANSWERS|NON|
Je dois ralentir|OUI|NON||ANSWERS|OUI|
Je dois ralentir|Oui|Non||ANSWERS|Oui|
Je désactive mon régulateur de vitesse|Oui|Non||ANSWERS|Oui|
Ce véhicule roule lentement, je peux accélérer et me placer devant lui|OUI|NON||ANSWERS|NON|
Je peux tourner immédiatement à droite|OUI|NON||ANSWERS|NON|
Je peux vérifier seul le fonctionnement des clignotants|OUI|NON||ANSWERS|OUI|
Je peux vérifier seul, en sortant de mon véhicule, le fonctionnement des feux de stop|OUI|NON||ANSWERS|NON|
Je circule avec le régulateur de vitesse, je le désactive|OUI|NON||ANSWERS|OUI|
Dans ce tunnel, je circule :|En feux de route|En feux de croisement|En feux de position seuls||ANSWERS|En feux de croisement|
Pour me rendre à Paris, j’emprunterai :|une route importante conduisant à une grande ville|une autoroute||ANSWERS|une autoroute|
Je peux m’arrêter sur la droite pour faire l’appoint de monnaie :|Oui|Non||ANSWERS|Non|
Ce panneau prend effet à|50 mètres|100 mètres|150 mètres||ANSWERS|150 mètres|
Pour aller à Roanne, j’emprunterai une route départementale|OUI|NON||ANSWERS|NON|
Je peux dépasser cette voiture :|Oui|Non||ANSWERS|Oui|
Je peux dépasser ce véhicule|OUI|NON||ANSWERS|OUI|
Je peux m’insérer immédiatement|OUI|NON||ANSWERS|OUI|
Je peux encore tourner à droite immédiatement|OUI|NON||ANSWERS|NON|
Dans cette situation|je cède le passage aux véhicules derrière|je pourrai m'insérer||ANSWERS|je pourrai m'insérer|
Je peux dépasser|OUI|NON||ANSWERS|OUI|
Ce panneau indique que dans 200 mètres la vitesse sera limitée à 30 km/h|OUI|NON||ANSWERS|NON|
Je dois ralentir|OUI|NON||ANSWERS|NON|
A hauteur de la prochaine intersection, je devrai m’arrêter obligatoirement|OUI|NON||ANSWERS|OUI|
A l’entrée de ce carrefour à sens giratoire, je dois m'arrêter|OUI|NON||ANSWERS|OUI|
Pour aller en face, je me place :|Sur la voie de droite|Sur la voie de gauche||ANSWERS|Sur la voie de droite|
Je souhaite prendre la 1ère sortie à droite dans le carrefour à sens giratoire. Je me place|à gauche|à droite||ANSWERS|à droite|
Dans cette situation|je klaxonne|je fais un appel lumineux|je m'arrête||ANSWERS|je m'arrête|
Je peux dépasser ce cycliste|OUI|NON||ANSWERS|NON|
Je souhaite sortir de mon stationnement|J'indique mon intention immédiatement|J'attends pour indiquer mon intention||ANSWERS|J'attends pour indiquer mon intention|
En partant de mon stationnement mon attention se porte|Uniquement sur l’arrière|A l’arrière et à l’avant du véhicule||ANSWERS|A l’arrière et à l’avant du véhicule|
J’installe un siège pour enfant sur les places arrières, de préférence|côté droit|côté gauche||ANSWERS|côté droit|
Je dois actionner cette commande avant de prendre la route|OUI|NON||ANSWERS|NON|
Avec ce voyant allumé, je peux quitter mon stationnement|OUI|NON||ANSWERS|NON|
Ce voyant rouge est allumé|Je peux démarrer|Je vérifie que les ceintures sont bouclées||ANSWERS|Je vérifie que les ceintures sont bouclées|
Je viens de stationner. Pour activer un frein à main automatique|Il suffit de couper le moteur|Je dois tirer le levier||ANSWERS|Il suffit de couper le moteur|
Dans cette situation :|je passe|je m'arrête||ANSWERS|je m'arrête|
Je dois effectuer la pression de mes pneumatiques|Avant de circuler trop longtemps|Après un long trajet||ANSWERS|Avant de circuler trop longtemps|
La profondeur des rainures de la bande de roulement ne doit pas être inférieure à|1,6 mm|2 mm||ANSWERS|1,6 mm|
Un volant peut se régler|Uniquement en profondeur|En profondeur et en hauteur||ANSWERS|En profondeur et en hauteur|
Pour tenir éveillé un blessé je peux|le secouer|lui parler||ANSWERS|lui parler|
Je pratique les gestes de secours sur un blessé|Uniquement si je les connais|Même si je ne les connais pas||ANSWERS|Uniquement si je les connais|
Le frein à main dans un véhicule|Est toujours situé au même endroit|Peut être situé à différents endroits||ANSWERS|Peut être situé à différents endroits|
Il est conseillé de fixer un siège enfant à l’arrière du véhicule|Côté droit|Côté gauche||ANSWERS|Côté droit|
Je peux fixer ce type de siège face à la route|A l’avant ou à l’arrière|Uniquement à l’arrière||ANSWERS|Uniquement à l’arrière|
Cette plaque se situe normalement|Côté portière conducteur|Côté portière passager||ANSWERS|Côté portière conducteur|
Pour ajouter de l’huile dans le moteur j’utilise l’emplacement|numéro 1|numéro 2||ANSWERS|numéro 1|
La roue de secours est|Obligatoire|Facultative||ANSWERS|Facultative|
Le rôle principal de la suspension est|D’assurer le confort des passagers|De maintenir le contact du pneumatique au sol||ANSWERS|De maintenir le contact du pneumatique au sol|
En effectuent les niveaux je dois les compléter|Entre le maximum et le minimum|Toujours au maximum||ANSWERS|Entre le maximum et le minimum|
Cette plaque indique|Quel pneumatique est adapté à mon véhicule|Quelle pression est adaptée pour les pneumatiques||ANSWERS|Quelle pression est adaptée pour les pneumatiques|
En arrivant sur un accident, il faut couper le contact des véhicules|Oui|Non||ANSWERS|Oui|
Sans compétences particulières, je peux faire un massage cardiaque|Vrai|Faux||ANSWERS|Faux|
En panne sur l’autoroute, j’utilise mon téléphone portable pour appeler le dépanneur|Oui|Non||ANSWERS|Non|
En arrivant le premier sur les lieux d’un accident. Je dois :|Alerter, protéger, secourir|Secourir, protéger, alerter|Alerter, secourir, protéger|Protéger, alerter, secourir||ANSWERS|Protéger, alerter, secourir|
Je peux tourner à droite pour me reposer :|Oui|Non||ANSWERS|Oui|

Questions écrites 3| id: + 824
Une augmentation anormale de la fréquence du clignotant indique|Qu’un des clignotants est défectueux|Que tous les clignotants ne fonctionnent plus||ANSWERS|Qu’un des clignotants est défectueux|
En cas de chargement, la pression de pneumatiques doit être|augmentée|diminuée||ANSWERS|augmentée|
Ne pas charger inutilement son coffre permet de diminuer la consommation de carburant|VRAI|FAUX||ANSWERS|VRAI|
Être un "éco-citoyen" c’est|Éviter de polluer inutilement la planète|Ne pas se soucier de la pollution||ANSWERS|Éviter de polluer inutilement la planète|
J’ai emprunté le véhicule d’un ami. Prendre le temps de bien s’installer au poste de conduite est|inutile|nécessaire||ANSWERS|nécessaire|
Je pratique les gestes de secours sur un blessé|Uniquement si je les connais|Même si je ne les connais pas||ANSWERS|Uniquement si je les connais|
Je transporte un enfant de moins de 10 ans, je le place|à l'arrière|à l'avant||ANSWERS|à l'arrière|
Le gaz polluant rejeté par mon véhicule est|Le CO2|Le H2O||ANSWERS|Le CO2|
Il a fortement neigé. Avant de prendre la route, déneiger uniquement les vitres du véhicule est suffisant|VRAI|FAUX||ANSWERS|FAUX|
La position latérale de sécurité (PLS) sur un blessé peut être effectuée sans formation|VRAI|FAUX||ANSWERS|FAUX|
En plaçant un enfant de moins de 10 ans à l’avant je risque|Seulement une amende|Une amende et un retrait de points||ANSWERS|Seulement une amende|
Les parkings relais sont implantés|En centre ville|En périphérie des villes||ANSWERS|En périphérie des villes|
Je dois vérifier régulièrement|La propreté et l’état de mes plaques d’immatriculation|Le bon fonctionnement des fusibles||ANSWERS|La propreté et l’état de mes plaques d’immatriculation|
En cas d’accident le massage cardiaque peut être effectué|Sans formation|Après une formation spécifique||ANSWERS|Après une formation spécifique|
Je ne peux pas transporter un enfant de moins de 10 ans dans mon véhicule si je n’ai pas de sièges à l'arrière|VRAI|FAUX||ANSWERS|FAUX|
Un parking relais permet de diminuer la pollution en centre ville|VRAI|FAUX||ANSWERS|VRAI|
J’ai emprunté le véhicule d’un ami. Je m’assure qu’il m’ait bien remis|Seulement la carte grise du véhicule|La carte grise et le certificat d’assurance||ANSWERS|La carte grise et le certificat d’assurance|
Un blessé qui ne répond pas à mes questions est obligatoirement inconscient|OUI|NON||ANSWERS|NON|
Je dois faire un court achat et mon enfant dort dans la voiture|Je le réveille et l'emmène avec moi|Je fais au plus vite et le laisse dormir||ANSWERS|Je le réveille et l'emmène avec moi|
En achetant un véhicule propre et neuf j’obtiendrai|Un bonus écologique|Un malus écologique||ANSWERS|Un bonus écologique|
Je peux continuer le dépassement|OUI|NON||ANSWERS|OUI|
A l’entrée de ce giratoire mon attention se porte|Uniquement à l’avant|A l’avant et à l’arrière||ANSWERS|A l’avant et à l’arrière|
